scorer,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000,DLC_resnet50_2023 RtSt KinematicsAug29shuffle1_650000
8,1273.7392578125,637.485107421875,0.9999650716781616,1238.2955322265625,640.4426879882812,0.9999831914901733,1186.947265625,603.578369140625,0.9999914169311523,1261.370361328125,562.5943603515625,0.9998966455459595,1221.160888671875,507.8167724609375,0.4292784035205841,1194.044677734375,477.9617614746094,0.9876104593276978
9,1265.2947998046875,639.2534790039062,0.9999902248382568,1233.8682861328125,640.4573364257812,0.9997096657752991,1178.2220458984375,596.0437622070312,0.9999959468841553,1263.3670654296875,563.8829345703125,0.9999333620071411,1210.4041748046875,522.4365844726562,0.9983878135681152,1195.65478515625,483.8124694824219,0.9999117851257324
10,1249.50732421875,640.226318359375,0.9999836683273315,1219.1011962890625,640.4573364257812,0.9999598264694214,1174.163330078125,591.2180786132812,0.9999825954437256,1250.8797607421875,565.9522094726562,0.9998787641525269,1206.0281982421875,522.4365844726562,0.9998594522476196,1196.6046142578125,485.666259765625,0.9999034404754639
11,1241.9508056640625,640.9552612304688,0.9999839067459106,1209.0413818359375,640.4426879882812,0.9999916553497314,1171.8115234375,587.4577026367188,0.9999988079071045,1248.4420166015625,569.2176513671875,0.9999727010726929,1212.0281982421875,522.4365844726562,0.9993740916252136,1202.6046142578125,485.666259765625,0.9997506737709045
12,1227.7305908203125,642.0302124023438,0.9999966621398926,1197.05419921875,639.8189697265625,0.9999922513961792,1172.145263671875,584.7615356445312,0.9999885559082031,1250.576416015625,569.2176513671875,0.9998838901519775,1218.0281982421875,522.3109741210938,0.9995731711387634,1208.6046142578125,485.666259765625,0.9998860359191895
13,1216.522705078125,643.9097290039062,0.999998927116394,1187.508056640625,638.508056640625,0.999994158744812,1172.9715576171875,579.6516723632812,0.999998927116394,1254.42138671875,569.2176513671875,0.9998075366020203,1229.3070068359375,514.9036865234375,0.9140436053276062,1216.984130859375,481.2415771484375,0.9996497631072998
14,1204.6317138671875,645.2769165039062,0.9999973773956299,1179.180419921875,633.0711669921875,0.9999949932098389,1175.1988525390625,572.719970703125,0.9999997615814209,1258.9173583984375,565.66748046875,0.9998111128807068,1238.138427734375,510.2403869628906,0.4544433653354645,1225.11376953125,474.42449951171875,0.9996355772018433
15,1192.06005859375,646.433837890625,0.9999939203262329,1168.9921875,627.3732299804688,0.9999972581863403,1178.0985107421875,568.2936401367188,0.9999799728393555,1263.3104248046875,557.8106689453125,0.9995037317276001,1248.089599609375,498.8725280761719,0.5772629976272583,1232.2808837890625,468.309814453125,0.9997636675834656
16,1181.735107421875,646.433837890625,0.9999880790710449,1163.0078125,624.1099243164062,0.9999704360961914,1181.7344970703125,563.9932861328125,0.9999957084655762,1269.3104248046875,555.4487915039062,0.9996126294136047,1254.089599609375,496.2723388671875,0.16479404270648956,1241.728759765625,465.0250244140625,0.9991447925567627
17,1174.4742431640625,646.433837890625,0.999990701675415,1169.0078125,619.2266845703125,0.9999713897705078,1187.7344970703125,561.8657836914062,0.99998939037323,1275.3104248046875,554.0784912109375,0.9989803433418274,1260.089599609375,492.7817687988281,0.07990804314613342,1251.579833984375,459.178955078125,0.9872581362724304
18,1180.4742431640625,646.0502319335938,0.9999827146530151,1175.0078125,610.0252685546875,0.9998753070831299,1193.7344970703125,555.4019775390625,0.9999914169311523,1281.646484375,549.39697265625,0.9998272061347961,1266.12744140625,492.35723876953125,0.12477599084377289,1259.01806640625,459.14666748046875,0.9740119576454163
19,1186.4742431640625,634.16259765625,0.9944939017295837,1197.2186279296875,604.2289428710938,0.9991430044174194,1205.517822265625,550.5615234375,0.9999932050704956,1290.4669189453125,549.39697265625,0.9948432445526123,1289.3155517578125,485.9366455078125,0.48539814352989197,1266.4761962890625,457.2326354980469,0.9888318777084351
20,1231.7843017578125,626.0230712890625,0.9988522529602051,1235.115966796875,598.5927734375,0.9999864101409912,1222.362548828125,550.5615234375,0.9999148845672607,1318.86572265625,549.39697265625,0.42864081263542175,1306.3594970703125,492.35723876953125,0.3985386788845062,1292.0589599609375,457.2326354980469,0.771202027797699
21,1269.8963623046875,624.2919311523438,0.9992918968200684,1270.37353515625,598.5927734375,0.999208390712738,1246.0189208984375,550.5615234375,0.9996656179428101,1340.73486328125,549.9033813476562,0.9997875094413757,1319.901611328125,492.35723876953125,0.7383171916007996,1306.1824951171875,459.14666748046875,0.9398120045661926
22,1321.853759765625,623.2137451171875,0.9994969367980957,1312.4954833984375,598.5927734375,0.999996542930603,1265.5089111328125,564.2950439453125,0.9999868869781494,1353.2685546875,549.9033813476562,0.9998599290847778,1336.978515625,494.293701171875,0.9122851490974426,1313.2894287109375,463.4759216308594,0.9950243830680847
23,1366.4954833984375,623.2137451171875,0.9999747276306152,1349.286376953125,599.1163330078125,0.9999942779541016,1276.7213134765625,574.0939331054688,0.999887228012085,1373.9696044921875,549.9033813476562,0.9999351501464844,1342.978515625,500.7663879394531,0.9979038238525391,1323.6634521484375,467.56658935546875,0.9998455047607422
24,1400.9219970703125,623.2137451171875,0.9999675750732422,1375.7042236328125,605.1134643554688,0.9999731779098511,1315.239501953125,588.4527587890625,0.9999639987945557,1402.392578125,548.6826171875,0.9998887777328491,1348.978515625,502.2687072753906,0.9986961483955383,1329.6634521484375,467.56658935546875,0.9987919926643372
25,1439.7718505859375,623.2137451171875,0.9997618794441223,1412.87158203125,611.7052001953125,0.9999920129776001,1347.7510986328125,600.232177734375,0.9999885559082031,1428.631103515625,545.4767456054688,0.9997795224189758,1364.0257568359375,502.2687072753906,0.9888777136802673,1340.270263671875,467.56658935546875,0.9997901320457458
26,1445.7718505859375,622.3927001953125,0.9999539852142334,1420.5128173828125,618.2177734375,0.9999872446060181,1376.5887451171875,603.0994873046875,0.9999983310699463,1444.83642578125,545.2801513671875,0.9999669790267944,1382.7333984375,502.2687072753906,0.9960291385650635,1349.78515625,463.46075439453125,0.9774031043052673
27,1482.38330078125,622.3927001953125,0.9715985655784607,1426.5128173828125,631.135009765625,0.9951794147491455,1382.5887451171875,610.2161254882812,0.9999966621398926,1450.83642578125,545.2801513671875,0.9999277591705322,1390.7138671875,502.2687072753906,0.9983980059623718,1355.78515625,463.46075439453125,0.5850294232368469
28,1488.38330078125,631.9829711914062,0.0016371695091947913,1432.5128173828125,639.3374633789062,0.005220851395279169,1388.5887451171875,610.2161254882812,0.9999932050704956,1456.83642578125,545.2801513671875,0.9999639987945557,1396.7138671875,503.2854309082031,0.9986510872840881,1361.78515625,463.46075439453125,0.7543209195137024
29,1462.2779541015625,639.5396118164062,0.003060702234506607,1425.35498046875,639.3374633789062,0.07110387086868286,1390.2557373046875,610.2161254882812,0.9999985694885254,1457.0540771484375,547.3427734375,0.9999936819076538,1402.7138671875,503.9197692871094,0.9973152279853821,1367.5362548828125,465.06707763671875,0.9007206559181213
30,1437.2841796875,639.5396118164062,0.18149492144584656,1414.758544921875,639.3374633789062,0.9981106519699097,1382.5396728515625,609.5955200195312,0.9999994039535522,1455.7437744140625,549.810302734375,0.9996814727783203,1400.6766357421875,505.6419677734375,0.9968816041946411,1371.71826171875,467.11517333984375,0.9959455132484436
31,1424.5970458984375,640.813232421875,0.04011469706892967,1407.142333984375,639.3374633789062,0.9484877586364746,1374.6746826171875,607.2136840820312,0.999934196472168,1449.492431640625,556.99169921875,0.9996670484542847,1396.6258544921875,508.8562927246094,0.998505711555481,1375.8773193359375,468.8067626953125,0.9993720650672913
32,1424.21875,639.5396118164062,0.008456839248538017,1400.2548828125,639.3374633789062,0.9964905381202698,1366.26708984375,604.4205322265625,0.9999938011169434,1445.8515625,556.99169921875,0.9987170696258545,1397.5211181640625,508.8562927246094,0.9968026876449585,1380.19677734375,469.2919921875,0.9999083280563354
33,1430.21875,637.29345703125,0.009519670158624649,1395.0872802734375,640.9190063476562,0.9945460557937622,1359.581298828125,600.0074462890625,0.9999806880950928,1436.57568359375,558.508544921875,0.9970716238021851,1397.0902099609375,509.2267150878906,0.9994814991950989,1382.0858154296875,469.38848876953125,0.9998350143432617
34,1436.21875,611.79150390625,0.9170874357223511,1386.3740234375,640.9190063476562,0.6643964052200317,1354.358642578125,593.6140747070312,0.9999947547912598,1440.0472412109375,559.5072631835938,0.9964524507522583,1398.0107421875,509.2267150878906,0.9989687204360962,1385.4368896484375,469.5846252441406,0.9998308420181274
35,1442.21875,611.79150390625,0.9750251173973083,1375.641845703125,640.9190063476562,0.9828962683677673,1352.6400146484375,590.0725708007812,0.9999736547470093,1439.4984130859375,560.1070556640625,0.9774850010871887,1401.7347412109375,507.705810546875,0.9939601421356201,1390.2449951171875,469.5846252441406,0.9998524188995361
36,1448.21875,611.79150390625,0.7937147617340088,1364.8236083984375,637.9905395507812,0.9988644123077393,1350.869873046875,585.9231567382812,0.9999750852584839,1437.8255615234375,560.0768432617188,0.9086959958076477,1406.4334716796875,507.705810546875,0.9982732534408569,1393.2274169921875,469.97412109375,0.999688982963562
37,1380.4412841796875,646.5654907226562,0.9192425012588501,1356.6348876953125,637.5933837890625,0.9998577833175659,1347.256103515625,582.5485229492188,0.9999996423721313,1430.1424560546875,560.0768432617188,0.995431661605835,1409.5233154296875,509.2267150878906,0.9840615391731262,1393.9566650390625,470.56787109375,0.9996905326843262
38,1372.166015625,647.7139282226562,0.9996098875999451,1348.2069091796875,636.44189453125,0.9999774694442749,1346.5015869140625,576.9951171875,0.9999969005584717,1436.083740234375,560.0768432617188,0.9978561997413635,1415.5233154296875,507.705810546875,0.9993662238121033,1399.9566650390625,470.56787109375,0.9980904459953308
39,1355.5806884765625,650.002685546875,0.9995964169502258,1339.726806640625,631.3754272460938,0.9999949932098389,1344.334716796875,575.5746459960938,0.9999985694885254,1438.353271484375,559.1024169921875,0.9998847246170044,1421.5233154296875,502.6759338378906,0.9987088441848755,1405.9566650390625,469.52978515625,0.9911742210388184
40,1347.7242431640625,650.5291748046875,0.9999909400939941,1333.7056884765625,628.0718383789062,0.9999943971633911,1345.96728515625,573.8697509765625,0.9999995231628418,1435.2659912109375,555.8623046875,0.9998770952224731,1429.2061767578125,481.3377685546875,0.5423204302787781,1416.2728271484375,452.1191711425781,0.9250259399414062
41,1338.8603515625,650.6909790039062,0.9999955892562866,1327.5653076171875,622.2942504882812,0.9999427795410156,1349.3739013671875,570.81787109375,0.9999955892562866,1432.64501953125,550.7867431640625,0.9997827410697937,1435.2061767578125,481.04443359375,0.5729283094406128,1422.2728271484375,447.5062561035156,0.9782058000564575
42,1344.8603515625,650.6909790039062,0.9999830722808838,1333.5653076171875,620.8846435546875,0.9998770952224731,1354.8992919921875,567.1055297851562,0.9999849796295166,1438.64501953125,543.0532836914062,0.9994331002235413,1441.2061767578125,479.18890380859375,0.9841095805168152,1428.2728271484375,446.23583984375,0.9979257583618164
43,1350.8603515625,650.6909790039062,0.9997740387916565,1339.5653076171875,612.8076782226562,0.9998277425765991,1360.6580810546875,559.1185913085938,0.9999911785125732,1444.64501953125,543.0532836914062,0.9775530099868774,1445.2965087890625,478.1219787597656,0.9999219179153442,1432.4510498046875,446.23583984375,0.9967973828315735
44,1362.952392578125,633.9742431640625,0.9806163311004639,1365.4564208984375,602.3875732421875,0.9997425675392151,1365.3411865234375,555.4695434570312,0.9997503161430359,1474.13525390625,543.0532836914062,0.10142789036035538,1447.1085205078125,478.1219787597656,0.9999479055404663,1433.9117431640625,446.23583984375,0.9995661377906799
45,1393.284912109375,613.7666015625,0.9999866485595703,1390.9830322265625,587.8980102539062,0.9998784065246582,1371.3411865234375,546.786865234375,0.9755269289016724,1483.9498291015625,545.8447875976562,0.4759809374809265,1453.1085205078125,478.1219787597656,0.999278724193573,1439.9117431640625,447.8754577636719,0.9917646050453186
46,1411.521484375,607.7845458984375,0.9998992681503296,1408.2830810546875,576.9552612304688,0.9728506207466125,1378.6580810546875,532.7967529296875,0.2530347406864166,1499.7723388671875,550.2446899414062,0.7680180668830872,1459.1085205078125,479.45855712890625,0.45123234391212463,1445.9117431640625,448.83941650390625,0.7052440643310547
47,1427.3416748046875,604.8253173828125,0.9997209906578064,1421.6124267578125,576.9552612304688,0.9998668432235718,1385.947265625,532.7967529296875,0.28530722856521606,1505.7723388671875,550.2446899414062,0.8001083731651306,1469.8272705078125,482.59759521484375,0.7038823366165161,1464.528076171875,449.52197265625,0.9461727738380432
48,1443.998291015625,604.8253173828125,0.9999719858169556,1443.8524169921875,576.9552612304688,0.9999743700027466,1397.0858154296875,532.7967529296875,0.9991565942764282,1511.7723388671875,550.2446899414062,0.6039808392524719,1477.897705078125,482.6566467285156,0.9255455732345581,1470.8663330078125,452.1580505371094,0.9997774958610535
49,1466.103515625,607.7845458984375,0.9999793767929077,1463.0145263671875,579.8587646484375,0.9999974966049194,1408.09912109375,547.2244873046875,0.999821126461029,1518.92333984375,546.809326171875,0.997208297252655,1488.3641357421875,482.6566467285156,0.8257380127906799,1477.3673095703125,452.1580505371094,0.9819872975349426
50,1493.2271728515625,616.4758911132812,0.9999359846115112,1483.2822265625,590.7680053710938,0.9999772310256958,1423.181884765625,560.5211791992188,0.9999983310699463,1525.1873779296875,546.809326171875,0.9930711388587952,1494.3641357421875,485.26385498046875,0.9299027323722839,1483.9345703125,453.0335693359375,0.9989749193191528
51,1516.7218017578125,616.4758911132812,0.999981164932251,1504.5537109375,594.4051513671875,0.9999967813491821,1439.77783203125,569.3807983398438,0.9999948740005493,1532.8929443359375,545.827392578125,0.9943339824676514,1499.4083251953125,489.07763671875,0.9956938028335571,1489.3673095703125,457.74566650390625,0.9989749193191528
52,1532.6158447265625,616.4758911132812,0.9999933242797852,1519.0174560546875,596.79541015625,0.9999983310699463,1450.4698486328125,575.0563354492188,0.9999983310699463,1544.8502197265625,545.827392578125,0.9986158609390259,1506.3641357421875,492.02264404296875,0.9910981059074402,1495.3673095703125,459.2424621582031,0.9993877410888672
53,1550.7501220703125,614.7659912109375,0.9999889135360718,1531.2945556640625,597.0227661132812,0.9999974966049194,1464.9849853515625,576.2185668945312,0.9999079704284668,1558.6475830078125,543.4424438476562,0.9994459748268127,1512.3677978515625,492.02264404296875,0.9997610449790955,1501.3673095703125,459.2424621582031,0.9993473887443542
54,1577.393798828125,614.70458984375,0.9999996423721313,1552.4412841796875,599.3699951171875,0.9999971389770508,1494.0390625,584.8507080078125,0.9989312291145325,1572.9244384765625,541.1861572265625,0.9999796152114868,1521.4014892578125,492.50933837890625,0.9995120763778687,1507.9345703125,459.2424621582031,0.9988213181495667
55,1614.3414306640625,614.70458984375,0.9999984502792358,1582.4359130859375,604.8885498046875,0.9999996423721313,1521.8980712890625,592.1632080078125,0.9999892711639404,1588.5914306640625,536.158447265625,0.9999749660491943,1535.312744140625,492.50933837890625,0.9999406337738037,1517.9974365234375,453.59869384765625,0.9999624490737915
56,1630.850830078125,614.70458984375,0.9999979734420776,1591.683837890625,610.6048583984375,0.9999855756759644,1539.4368896484375,596.263916015625,0.9999964237213135,1600.9766845703125,536.158447265625,0.9999924898147583,1549.92236328125,494.6415100097656,0.9998379945755005,1528.6055908203125,451.73956298828125,0.9999213218688965
57,1636.850830078125,627.5938110351562,0.9999445676803589,1597.683837890625,628.9043579101562,0.999829888343811,1545.4368896484375,600.545166015625,0.9999964237213135,1606.9766845703125,536.158447265625,0.9999760389328003,1555.92236328125,494.7218933105469,0.999852180480957,1534.6055908203125,450.9918212890625,0.999768078327179
58,1642.850830078125,632.6156005859375,0.9999479055404663,1603.683837890625,635.6868896484375,0.9999935626983643,1551.4368896484375,600.545166015625,0.9999992847442627,1612.9766845703125,538.4678344726562,0.9999924898147583,1561.92236328125,494.7373962402344,0.9999251365661621,1540.6055908203125,450.9918212890625,0.9998840093612671
59,1636.0059814453125,635.05908203125,0.9998434782028198,1596.8231201171875,636.8247680664062,0.9999904632568359,1546.9532470703125,600.545166015625,0.9999864101409912,1618.1312255859375,538.9221801757812,0.9999872446060181,1565.6373291015625,494.7373962402344,0.999948263168335,1546.1678466796875,450.9918212890625,0.999956488609314
60,1620.5906982421875,637.1101684570312,0.9999749660491943,1585.85546875,638.128662109375,0.9999802112579346,1540.4898681640625,599.3941650390625,0.9999971389770508,1615.77099609375,542.9725341796875,0.99989914894104,1566.415771484375,496.6411437988281,0.9998502731323242,1550.1656494140625,452.215576171875,0.9999833106994629
61,1611.4866943359375,637.3499755859375,0.9999855756759644,1575.7689208984375,638.3509521484375,0.999982476234436,1530.568115234375,593.4310913085938,0.9999967813491821,1610.02001953125,547.4663696289062,0.9999668598175049,1566.794189453125,500.9623107910156,0.9999798536300659,1554.3392333984375,455.6719970703125,0.9999548196792603
62,1600.0633544921875,637.9454956054688,0.999987006187439,1567.946044921875,638.3693237304688,0.9999918937683105,1525.6146240234375,591.1417846679688,0.9999843835830688,1607.80517578125,551.5474853515625,0.9997592568397522,1564.9310302734375,501.24176025390625,0.9996616840362549,1554.2166748046875,458.78253173828125,0.9999178647994995
63,1590.8385009765625,638.3624877929688,0.9999798536300659,1559.17138671875,638.3693237304688,0.9999803304672241,1521.3681640625,588.5722045898438,0.9999589920043945,1601.4427490234375,551.5474853515625,0.9999363422393799,1565.4541015625,501.63470458984375,0.9998292922973633,1554.927001953125,461.5079040527344,0.9996503591537476
64,1575.787109375,638.3624877929688,0.9997710585594177,1548.5491943359375,638.3509521484375,0.9999560117721558,1516.8779296875,581.0074462890625,0.9999954700469971,1595.2652587890625,552.2932739257812,0.9987964630126953,1567.876220703125,501.63507080078125,0.9964764714241028,1560.042236328125,464.5357666015625,0.9997501969337463
65,1567.939208984375,641.3541259765625,0.9999964237213135,1535.47216796875,637.5293579101562,0.9999828338623047,1513.7799072265625,576.506591796875,0.9999985694885254,1600.92626953125,553.101318359375,0.998916506767273,1569.638916015625,501.63507080078125,0.9914519786834717,1562.3314208984375,464.5357666015625,0.9996718168258667
66,1558.218017578125,641.993896484375,0.9999979734420776,1527.7674560546875,635.259765625,0.9999775886535645,1513.083251953125,573.4437255859375,0.9999978542327881,1597.6717529296875,554.855224609375,0.9980908036231995,1573.0030517578125,501.63507080078125,0.9596986770629883,1563.6104736328125,464.5357666015625,0.9995896220207214
67,1544.385498046875,642.0022583007812,0.9999911785125732,1518.868408203125,631.1405029296875,0.9999978542327881,1514.0443115234375,569.6214599609375,0.9999916553497314,1601.0758056640625,554.855224609375,0.9582581520080566,1575.682861328125,499.82183837890625,0.9965841770172119,1567.7760009765625,464.0729675292969,0.999126136302948
68,1532.69482421875,643.5089721679688,0.9999605417251587,1510.14794921875,626.919677734375,0.99998939037323,1513.826171875,564.185791015625,0.9999991655349731,1606.2952880859375,554.855224609375,0.9992202520370483,1580.885498046875,496.6160583496094,0.9975848197937012,1573.092041015625,461.269287109375,0.9985859394073486
69,1526.0294189453125,643.662109375,0.9997956156730652,1503.777587890625,623.6759033203125,0.9999698400497437,1517.7537841796875,559.8935546875,0.9999891519546509,1606.0057373046875,553.5582885742188,0.9998654127120972,1586.885498046875,495.3923034667969,0.9964721202850342,1579.092041015625,456.1741943359375,0.998359739780426
70,1516.80419921875,643.662109375,0.9999440908432007,1509.777587890625,615.9813842773438,0.9998831748962402,1523.7537841796875,553.885986328125,0.9999922513961792,1612.0057373046875,544.56884765625,0.9996376037597656,1593.1326904296875,487.9005126953125,0.9986275434494019,1585.7760009765625,450.6977233886719,0.9988061189651489
71,1522.80419921875,642.0022583007812,0.9999074935913086,1515.777587890625,608.9610595703125,0.9996777772903442,1529.7537841796875,548.2470703125,0.9999978542327881,1618.0057373046875,544.0757446289062,0.9997722506523132,1599.682861328125,485.0702819824219,0.9985785484313965,1594.6341552734375,449.0245361328125,0.9991064667701721
72,1528.80419921875,634.0839233398438,0.9973374009132385,1533.5872802734375,593.475830078125,0.9972543120384216,1540.767333984375,548.2470703125,0.9999994039535522,1628.4984130859375,544.0360107421875,0.9527304768562317,1612.6290283203125,484.2457580566406,0.9653152823448181,1605.1580810546875,449.0245361328125,0.9996852874755859
73,1581.376220703125,618.1134033203125,0.9988307356834412,1572.7882080078125,586.6719360351562,0.9986298084259033,1558.411865234375,548.2470703125,0.9999939203262329,1672.1917724609375,542.7885131835938,0.9861738681793213,1635.535888671875,484.2457580566406,0.8637712597846985,1623.065185546875,449.0245361328125,0.9931256771087646
74,1617.1363525390625,614.080810546875,0.999984860420227,1614.0880126953125,586.6719360351562,0.9995220899581909,1582.1680908203125,549.739990234375,0.9922884106636047,1681.4710693359375,542.7885131835938,0.9993467926979065,1643.6260986328125,484.2457580566406,0.9949114918708801,1632.6209716796875,449.7293701171875,0.9993317723274231
75,1653.9598388671875,613.337890625,0.999846339225769,1642.7178955078125,586.6719360351562,0.999968409538269,1595.290771484375,556.948974609375,0.9999490976333618,1687.5858154296875,543.5007934570312,0.9988940358161926,1652.2059326171875,491.0378723144531,0.9931252002716064,1638.6209716796875,454.00787353515625,0.9986212253570557
76,1680.1279296875,613.337890625,0.9999850988388062,1667.9237060546875,591.7664794921875,0.9999912977218628,1608.10009765625,567.1845092773438,0.9999960660934448,1693.5858154296875,542.7885131835938,0.9999186992645264,1659.225341796875,497.1104431152344,0.9996587038040161,1646.9569091796875,461.5451965332031,0.9997493624687195
77,1704.228515625,612.1273193359375,0.9999984502792358,1686.61962890625,591.9067993164062,0.9999617338180542,1620.243896484375,572.904296875,0.9435051679611206,1706.0875244140625,542.6117553710938,0.9998113512992859,1666.2674560546875,497.1104431152344,0.999914288520813,1653.7318115234375,461.5451965332031,0.9999202489852905
78,1724.2767333984375,609.3198852539062,0.9999856948852539,1701.60205078125,592.0305786132812,0.9999973773956299,1642.429931640625,578.0657348632812,0.9997518658638,1722.6864013671875,539.1326293945312,0.9999313354492188,1672.2674560546875,497.1104431152344,0.9998026490211487,1659.7318115234375,461.5451965332031,0.9997054934501648
79,1749.2601318359375,602.8536987304688,0.9999760389328003,1717.6082763671875,592.7899169921875,0.9999990463256836,1655.6807861328125,580.1375732421875,0.9998155236244202,1737.7518310546875,533.8298950195312,0.9997666478157043,1681.9442138671875,494.5552978515625,0.9994308352470398,1665.979248046875,458.666259765625,0.9997552037239075
80,1779.8773193359375,602.8536987304688,0.9999606609344482,1744.7158203125,595.0512084960938,0.9999978542327881,1684.4705810546875,582.6881713867188,0.9999969005584717,1756.1343994140625,530.8289794921875,0.9999313354492188,1694.83251953125,494.22637939453125,0.9984366297721863,1674.408935546875,454.1342468261719,0.9998878240585327
81,1802.1219482421875,602.8536987304688,0.9999927282333374,1766.283203125,599.0003051757812,0.9999904632568359,1706.943115234375,585.1639404296875,0.999996542930603,1765.505126953125,530.8289794921875,0.9999898672103882,1709.80712890625,494.22637939453125,0.9992706179618835,1685.9454345703125,452.5417175292969,0.9993879795074463
